"","iso3c","date","value","indicatorID","indicator","iso2c","country","economy","oecs","caricom","lat","long","income","region"
"1247","JAM","2016",13.1920003890991,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","JM","Jamaica","Commodity Based","Non-OECS Member State","CARICOM Member State","17.9927","-76.792","Upper middle income","Latin America & Caribbean "
"1248","JAM","2015",13.5109996795654,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","JM","Jamaica","Commodity Based","Non-OECS Member State","CARICOM Member State","17.9927","-76.792","Upper middle income","Latin America & Caribbean "
"1249","JAM","2014",13.7399997711182,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","JM","Jamaica","Commodity Based","Non-OECS Member State","CARICOM Member State","17.9927","-76.792","Upper middle income","Latin America & Caribbean "
"1250","JAM","2013",15.2510004043579,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","JM","Jamaica","Commodity Based","Non-OECS Member State","CARICOM Member State","17.9927","-76.792","Upper middle income","Latin America & Caribbean "
"1251","JAM","2012",13.9300003051758,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","JM","Jamaica","Commodity Based","Non-OECS Member State","CARICOM Member State","17.9927","-76.792","Upper middle income","Latin America & Caribbean "
"1252","JAM","2011",12.6999998092651,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","JM","Jamaica","Commodity Based","Non-OECS Member State","CARICOM Member State","17.9927","-76.792","Upper middle income","Latin America & Caribbean "
"1253","JAM","2010",12.3660001754761,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","JM","Jamaica","Commodity Based","Non-OECS Member State","CARICOM Member State","17.9927","-76.792","Upper middle income","Latin America & Caribbean "
"1254","JAM","2009",11.3620004653931,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","JM","Jamaica","Commodity Based","Non-OECS Member State","CARICOM Member State","17.9927","-76.792","Upper middle income","Latin America & Caribbean "
"1255","JAM","2008",10.3299999237061,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","JM","Jamaica","Commodity Based","Non-OECS Member State","CARICOM Member State","17.9927","-76.792","Upper middle income","Latin America & Caribbean "
"1256","JAM","2007",9.74499988555908,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","JM","Jamaica","Commodity Based","Non-OECS Member State","CARICOM Member State","17.9927","-76.792","Upper middle income","Latin America & Caribbean "
"1257","JAM","2006",10.3249998092651,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","JM","Jamaica","Commodity Based","Non-OECS Member State","CARICOM Member State","17.9927","-76.792","Upper middle income","Latin America & Caribbean "
"1258","JAM","2005",11.2629995346069,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","JM","Jamaica","Commodity Based","Non-OECS Member State","CARICOM Member State","17.9927","-76.792","Upper middle income","Latin America & Caribbean "
"1259","JAM","2004",11.4399995803833,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","JM","Jamaica","Commodity Based","Non-OECS Member State","CARICOM Member State","17.9927","-76.792","Upper middle income","Latin America & Caribbean "
"1260","JAM","2003",11.7399997711182,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","JM","Jamaica","Commodity Based","Non-OECS Member State","CARICOM Member State","17.9927","-76.792","Upper middle income","Latin America & Caribbean "
"1261","JAM","2002",14.1909999847412,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","JM","Jamaica","Commodity Based","Non-OECS Member State","CARICOM Member State","17.9927","-76.792","Upper middle income","Latin America & Caribbean "
"1262","JAM","2001",14.9300003051758,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","JM","Jamaica","Commodity Based","Non-OECS Member State","CARICOM Member State","17.9927","-76.792","Upper middle income","Latin America & Caribbean "
"1263","LCA","2019",20.7059993743896,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","LC","St. Lucia","Service Based","OECS Member State","CARICOM Member State","14","-60.9832","Upper middle income","Latin America & Caribbean "
"1264","LCA","2018",20.878999710083,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","LC","St. Lucia","Service Based","OECS Member State","CARICOM Member State","14","-60.9832","Upper middle income","Latin America & Caribbean "
"1265","LCA","2017",21.0690002441406,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","LC","St. Lucia","Service Based","OECS Member State","CARICOM Member State","14","-60.9832","Upper middle income","Latin America & Caribbean "
"1266","LCA","2016",21.2630004882813,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","LC","St. Lucia","Service Based","OECS Member State","CARICOM Member State","14","-60.9832","Upper middle income","Latin America & Caribbean "
"1267","LCA","2015",24.0900001525879,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","LC","St. Lucia","Service Based","OECS Member State","CARICOM Member State","14","-60.9832","Upper middle income","Latin America & Caribbean "
"1268","LCA","2014",23.1240005493164,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","LC","St. Lucia","Service Based","OECS Member State","CARICOM Member State","14","-60.9832","Upper middle income","Latin America & Caribbean "
"1269","LCA","2013",22.2099990844727,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","LC","St. Lucia","Service Based","OECS Member State","CARICOM Member State","14","-60.9832","Upper middle income","Latin America & Caribbean "
"1270","LCA","2012",19.0599994659424,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","LC","St. Lucia","Service Based","OECS Member State","CARICOM Member State","14","-60.9832","Upper middle income","Latin America & Caribbean "
"1271","LCA","2011",18.8600006103516,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","LC","St. Lucia","Service Based","OECS Member State","CARICOM Member State","14","-60.9832","Upper middle income","Latin America & Caribbean "
"1272","LCA","2010",17.121000289917,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","LC","St. Lucia","Service Based","OECS Member State","CARICOM Member State","14","-60.9832","Upper middle income","Latin America & Caribbean "
"1273","LCA","2009",15.3699998855591,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","LC","St. Lucia","Service Based","OECS Member State","CARICOM Member State","14","-60.9832","Upper middle income","Latin America & Caribbean "
"1274","LCA","2008",12.7200002670288,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","LC","St. Lucia","Service Based","OECS Member State","CARICOM Member State","14","-60.9832","Upper middle income","Latin America & Caribbean "
"1275","LCA","2007",14,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","LC","St. Lucia","Service Based","OECS Member State","CARICOM Member State","14","-60.9832","Upper middle income","Latin America & Caribbean "
"1276","LCA","2006",16,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","LC","St. Lucia","Service Based","OECS Member State","CARICOM Member State","14","-60.9832","Upper middle income","Latin America & Caribbean "
"1277","LCA","2005",18.7000007629395,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","LC","St. Lucia","Service Based","OECS Member State","CARICOM Member State","14","-60.9832","Upper middle income","Latin America & Caribbean "
"1278","LCA","2004",20.9699993133545,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","LC","St. Lucia","Service Based","OECS Member State","CARICOM Member State","14","-60.9832","Upper middle income","Latin America & Caribbean "
"1279","LCA","2003",22.1800003051758,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","LC","St. Lucia","Service Based","OECS Member State","CARICOM Member State","14","-60.9832","Upper middle income","Latin America & Caribbean "
"1280","LCA","2002",20.3899993896484,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","LC","St. Lucia","Service Based","OECS Member State","CARICOM Member State","14","-60.9832","Upper middle income","Latin America & Caribbean "
"1281","LCA","2001",18.3339996337891,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","LC","St. Lucia","Service Based","OECS Member State","CARICOM Member State","14","-60.9832","Upper middle income","Latin America & Caribbean "
"1282","VCT","2019",18.8810005187988,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","VC","St. Vincent and the Grenadines","Service Based","OECS Member State","CARICOM Member State","13.2035","-61.2653","Upper middle income","Latin America & Caribbean "
"1283","VCT","2018",18.878999710083,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","VC","St. Vincent and the Grenadines","Service Based","OECS Member State","CARICOM Member State","13.2035","-61.2653","Upper middle income","Latin America & Caribbean "
"1284","VCT","2017",19.0470008850098,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","VC","St. Vincent and the Grenadines","Service Based","OECS Member State","CARICOM Member State","13.2035","-61.2653","Upper middle income","Latin America & Caribbean "
"1285","VCT","2016",19.2169990539551,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","VC","St. Vincent and the Grenadines","Service Based","OECS Member State","CARICOM Member State","13.2035","-61.2653","Upper middle income","Latin America & Caribbean "
"1286","VCT","2015",19.3150005340576,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","VC","St. Vincent and the Grenadines","Service Based","OECS Member State","CARICOM Member State","13.2035","-61.2653","Upper middle income","Latin America & Caribbean "
"1287","VCT","2014",19.3939990997314,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","VC","St. Vincent and the Grenadines","Service Based","OECS Member State","CARICOM Member State","13.2035","-61.2653","Upper middle income","Latin America & Caribbean "
"1288","VCT","2013",19.5069999694824,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","VC","St. Vincent and the Grenadines","Service Based","OECS Member State","CARICOM Member State","13.2035","-61.2653","Upper middle income","Latin America & Caribbean "
"1289","VCT","2012",19.4729995727539,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","VC","St. Vincent and the Grenadines","Service Based","OECS Member State","CARICOM Member State","13.2035","-61.2653","Upper middle income","Latin America & Caribbean "
"1290","VCT","2011",19.4479999542236,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","VC","St. Vincent and the Grenadines","Service Based","OECS Member State","CARICOM Member State","13.2035","-61.2653","Upper middle income","Latin America & Caribbean "
"1291","VCT","2010",19.443000793457,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","VC","St. Vincent and the Grenadines","Service Based","OECS Member State","CARICOM Member State","13.2035","-61.2653","Upper middle income","Latin America & Caribbean "
"1292","VCT","2009",19.3159999847412,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","VC","St. Vincent and the Grenadines","Service Based","OECS Member State","CARICOM Member State","13.2035","-61.2653","Upper middle income","Latin America & Caribbean "
"1293","VCT","2008",18.7900009155273,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","VC","St. Vincent and the Grenadines","Service Based","OECS Member State","CARICOM Member State","13.2035","-61.2653","Upper middle income","Latin America & Caribbean "
"1294","VCT","2007",19.0960006713867,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","VC","St. Vincent and the Grenadines","Service Based","OECS Member State","CARICOM Member State","13.2035","-61.2653","Upper middle income","Latin America & Caribbean "
"1295","VCT","2006",19.5590000152588,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","VC","St. Vincent and the Grenadines","Service Based","OECS Member State","CARICOM Member State","13.2035","-61.2653","Upper middle income","Latin America & Caribbean "
"1296","VCT","2005",20.056999206543,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","VC","St. Vincent and the Grenadines","Service Based","OECS Member State","CARICOM Member State","13.2035","-61.2653","Upper middle income","Latin America & Caribbean "
"1297","VCT","2004",20.4160003662109,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","VC","St. Vincent and the Grenadines","Service Based","OECS Member State","CARICOM Member State","13.2035","-61.2653","Upper middle income","Latin America & Caribbean "
"1298","VCT","2003",20.7479991912842,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","VC","St. Vincent and the Grenadines","Service Based","OECS Member State","CARICOM Member State","13.2035","-61.2653","Upper middle income","Latin America & Caribbean "
"1299","VCT","2002",20.9720001220703,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","VC","St. Vincent and the Grenadines","Service Based","OECS Member State","CARICOM Member State","13.2035","-61.2653","Upper middle income","Latin America & Caribbean "
"1300","VCT","2001",21.1000003814697,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","VC","St. Vincent and the Grenadines","Service Based","OECS Member State","CARICOM Member State","13.2035","-61.2653","Upper middle income","Latin America & Caribbean "
